DATE: Wed Jul  8 11:36:30 2026
***************************************************
PROTO: UNKNOWN | SRC_IP: 107.87.10.160 | SRC_PORT: 0 | DST_IP: 59.165.0.0 | DST_PORT: 0
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 142.251.156.119 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 142.251.156.119 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 142.251.156.119 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 142.251.156.119 | DST_PORT: 136
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 142.251.156.119 | DST_PORT: 83
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17666 | DST_IP: 142.251.156.119 | DST_PORT: 60
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 128
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 52
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: TCP | SRC_IP: 142.251.156.119 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 142.251.156.119 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 52
***************************************************
PROTO: UDP | SRC_IP: 142.251.156.119 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 675
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17666 | DST_IP: 142.251.156.119 | DST_PORT: 64
***************************************************
PROTO: UDP | SRC_IP: 142.251.156.119 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 58
***************************************************
PROTO: UDP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 1260
***************************************************
PROTO: UDP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 1260
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17666 | DST_IP: 57.144.179.32 | DST_PORT: 67
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17666 | DST_IP: 57.144.179.32 | DST_PORT: 59
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17666 | DST_IP: 57.144.179.32 | DST_PORT: 63
***************************************************
PROTO: UDP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 76
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17666 | DST_IP: 142.251.156.119 | DST_PORT: 1280
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17666 | DST_IP: 142.251.156.119 | DST_PORT: 1202
***************************************************
PROTO: UDP | SRC_IP: 142.251.156.119 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 61
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17666 | DST_IP: 142.251.156.119 | DST_PORT: 59
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 142.251.156.119 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 256



DATE: Wed Jul  8 11:55:57 2026
Filters applied: tcp or udp 

***************************************************
PROTO: UDP | SRC_IP: 10.160.59.164 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.12 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 63
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.164 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.164 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.94 | SRC_PORT: 17792 | DST_IP: 10.160.63.255 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.58.181 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 72
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.12 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 63
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 178
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 134
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 178
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 134
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 52
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.12 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 63
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 458
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 129
*****DATE: Wed Jul  8 11:56:36 2026
Filters applied: tcp or udp

***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.12 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 63
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.160 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.107 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.160 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 122
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 124
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 52
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.74 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.176 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.58.133 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 86
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.12 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 63
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.117 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 234
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.74 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.160 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.160 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.160 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.160 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 234
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.250 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.12 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 63
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 174
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 134
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 52
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 10.112.9.12 | DST_PORT: 62
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 10.112.9.12 | DST_PORT: 62
***************************************************
PROTO: UDP | SRC_IP: 10.112.9.12 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 127
***************************************************
PROTO: UDP | SRC_IP: 10.112.9.12 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 115
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.230 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.230 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.230 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.230 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.61.124 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.230 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.58.133 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 64
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.230 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 419
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 145
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 52
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 134
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 57.144.179.32 | DST_PORT: 131
***************************************************
PROTO: TCP | SRC_IP: 57.144.179.32 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 52
***************************************************
PROTO: UDP | SRC_IP: 10.160.56.12 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 63
***************************************************
PROTO: UDP | SRC_IP: 10.160.57.245 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.58.235 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.197 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.169 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.169 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 78
***************************************************
PROTO: TCP | SRC_IP: 52.107.244.216 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 510
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.60.142 | SRC_PORT: 17664 | DST_IP: 255.255.255.255 | DST_PORT: 219
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 10.112.9.12 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 10.112.9.12 | DST_PORT: 68
***************************************************
PROTO: UDP | SRC_IP: 10.112.9.12 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 391
***************************************************
PROTO: UDP | SRC_IP: 10.112.9.12 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 367
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 52.107.244.216 | DST_PORT: 52
***************************************************
PROTO: TCP | SRC_IP: 10.160.62.89 | SRC_PORT: 17664 | DST_IP: 13.107.136.10 | DST_PORT: 2649
***************************************************
PROTO: TCP | SRC_IP: 13.107.136.10 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 40
***************************************************
PROTO: TCP | SRC_IP: 13.107.136.10 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 40
***************************************************
PROTO: UDP | SRC_IP: 10.160.59.164 | SRC_PORT: 17664 | DST_IP: 10.160.63.255 | DST_PORT: 306
***************************************************
PROTO: TCP | SRC_IP: 13.107.136.10 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 2422
***************************************************
PROTO: TCP | SRC_IP: 13.107.136.10 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 1479
***************************************************
PROTO: TCP | SRC_IP: 13.107.136.10 | SRC_PORT: 17664 | DST_IP: 10.160.62.89 | DST_PORT: 83



